-nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
0.031414, 0.054450, 0.062827, 0.125654, 0.122513, 0.154974, 0.154974, 0.121466, 0.081675, 0.060733, 0.029319, 0.000000, 
0.031381, 0.054393, 0.062762, 0.125523, 0.123431, 0.154812, 0.154812, 0.121339, 0.081590, 0.060669, 0.029289, 0.000000, 
0.031348, 0.054336, 0.063741, 0.125392, 0.123302, 0.154650, 0.154650, 0.121212, 0.081505, 0.060606, 0.029258, 0.000000, 
0.031315, 0.054280, 0.063674, 0.125261, 0.123173, 0.154489, 0.154489, 0.121086, 0.082463, 0.060543, 0.029228, 0.000000, 
0.031283, 0.054223, 0.063608, 0.125130, 0.123045, 0.155370, 0.154327, 0.120959, 0.082377, 0.060480, 0.029197, 0.000000, 
0.031250, 0.054167, 0.063542, 0.125000, 0.122917, 0.156250, 0.154167, 0.120833, 0.082292, 0.060417, 0.029167, 0.000000, 
0.031217, 0.054110, 0.063476, 0.124870, 0.123829, 0.156087, 0.154006, 0.120708, 0.082206, 0.060354, 0.029136, 0.000000, 
0.031185, 0.055094, 0.063410, 0.124740, 0.123701, 0.155925, 0.153846, 0.120582, 0.082121, 0.060291, 0.029106, 0.000000, 
0.031153, 0.055036, 0.063344, 0.124611, 0.123572, 0.155763, 0.153686, 0.120457, 0.083074, 0.060228, 0.029076, 0.000000, 
0.032158, 0.054979, 0.063278, 0.124481, 0.123444, 0.155602, 0.153527, 0.120332, 0.082988, 0.060166, 0.029046, 0.000000, 
0.032124, 0.054922, 0.064249, 0.124352, 0.123316, 0.155440, 0.153368, 0.120207, 0.082902, 0.060104, 0.029016, 0.000000, 
0.032091, 0.054865, 0.064182, 0.124224, 0.123188, 0.155280, 0.154244, 0.120083, 0.082816, 0.060041, 0.028986, 0.000000, 
0.032058, 0.054809, 0.064116, 0.124095, 0.123061, 0.155119, 0.154085, 0.119959, 0.083764, 0.059979, 0.028956, 0.000000, 
0.032025, 0.054752, 0.064050, 0.123967, 0.122934, 0.155992, 0.153926, 0.119835, 0.083678, 0.059917, 0.028926, 0.000000, 
0.031992, 0.054696, 0.063983, 0.123839, 0.122807, 0.155831, 0.154799, 0.119711, 0.083591, 0.059856, 0.028896, 0.000000, 
0.031959, 0.054639, 0.063918, 0.123711, 0.123711, 0.155670, 0.154639, 0.119588, 0.083505, 0.059794, 0.028866, 0.000000, 
0.031926, 0.054583, 0.063852, 0.124614, 0.123584, 0.155510, 0.154480, 0.119464, 0.083419, 0.059732, 0.028836, 0.000000, 
0.031893, 0.054527, 0.063786, 0.124486, 0.123457, 0.156379, 0.154321, 0.119342, 0.083333, 0.059671, 0.028807, 0.000000, 
0.031860, 0.054471, 0.063720, 0.124358, 0.123330, 0.157246, 0.154162, 0.119219, 0.083248, 0.059609, 0.028777, 0.000000, 
0.031828, 0.054415, 0.063655, 0.124230, 0.123203, 0.157084, 0.154004, 0.120123, 0.083162, 0.059548, 0.028747, 0.000000, 
0.031795, 0.054359, 0.063590, 0.124103, 0.123077, 0.157949, 0.153846, 0.120000, 0.083077, 0.059487, 0.028718, 0.000000, 
0.032787, 0.054303, 0.063525, 0.123975, 0.122951, 0.157787, 0.153689, 0.119877, 0.082992, 0.059426, 0.028689, 0.000000, 
0.032753, 0.054248, 0.063460, 0.123849, 0.122825, 0.157625, 0.153531, 0.119754, 0.082907, 0.059365, 0.029683, 0.000000, 
0.032720, 0.054192, 0.063395, 0.123722, 0.122699, 0.157464, 0.153374, 0.120654, 0.082822, 0.059305, 0.029652, 0.000000, 
0.032686, 0.054137, 0.063330, 0.123596, 0.122574, 0.158325, 0.153218, 0.120531, 0.082737, 0.059244, 0.029622, 0.000000, 
0.032653, 0.054082, 0.064286, 0.123469, 0.122449, 0.158163, 0.153061, 0.120408, 0.082653, 0.059184, 0.029592, 0.000000, 
0.032620, 0.054027, 0.064220, 0.123344, 0.122324, 0.158002, 0.153925, 0.120285, 0.082569, 0.059123, 0.029562, 0.000000, 
0.032587, 0.053971, 0.064155, 0.123218, 0.122200, 0.157841, 0.154786, 0.120163, 0.082485, 0.059063, 0.029532, 0.000000, 
0.033571, 0.053917, 0.064090, 0.123093, 0.122075, 0.157681, 0.154629, 0.120041, 0.082401, 0.059003, 0.029502, 0.000000, 
0.033537, 0.053862, 0.064024, 0.122967, 0.122967, 0.157520, 0.154472, 0.119919, 0.082317, 0.058943, 0.029472, 0.000000, 
0.033503, 0.053807, 0.063959, 0.122843, 0.122843, 0.157360, 0.154315, 0.119797, 0.082234, 0.059898, 0.029442, 0.000000, 
0.033469, 0.053753, 0.063895, 0.122718, 0.123732, 0.157201, 0.154158, 0.119675, 0.082150, 0.059838, 0.029412, 0.000000, 
0.033435, 0.053698, 0.063830, 0.122594, 0.123607, 0.157042, 0.155015, 0.119554, 0.082067, 0.059777, 0.029382, 0.000000, 
0.033401, 0.053644, 0.063765, 0.122470, 0.123482, 0.156883, 0.154858, 0.119433, 0.082996, 0.059717, 0.029352, 0.000000, 
0.034378, 0.053589, 0.063701, 0.122346, 0.123357, 0.156724, 0.154702, 0.119312, 0.082912, 0.059656, 0.029323, 0.000000, 
0.034343, 0.053535, 0.063636, 0.122222, 0.123232, 0.156566, 0.155556, 0.119192, 0.082828, 0.059596, 0.029293, 0.000000, 
0.034309, 0.054490, 0.063572, 0.122099, 0.123108, 0.156408, 0.155399, 0.119072, 0.082745, 0.059536, 0.029263, 0.000000, 
0.034274, 0.054435, 0.063508, 0.121976, 0.122984, 0.156250, 0.156250, 0.118952, 0.082661, 0.059476, 0.029234, 0.000000, 
0.034240, 0.054381, 0.063444, 0.121853, 0.122860, 0.157100, 0.156093, 0.118832, 0.082578, 0.059416, 0.029204, 0.000000, 
0.034205, 0.054326, 0.063380, 0.122736, 0.122736, 0.156942, 0.155936, 0.118712, 0.082495, 0.059356, 0.029175, 0.000000, 
0.034171, 0.054271, 0.063317, 0.122613, 0.122613, 0.156784, 0.156784, 0.118593, 0.082412, 0.059296, 0.029146, 0.000000, 
0.034137, 0.054217, 0.063253, 0.122490, 0.122490, 0.156627, 0.156627, 0.118474, 0.083333, 0.059237, 0.029116, 0.000000, 
0.034102, 0.054162, 0.064193, 0.122367, 0.122367, 0.156469, 0.156469, 0.118355, 0.083250, 0.059178, 0.029087, 0.000000, 
0.034068, 0.054108, 0.064128, 0.122244, 0.122244, 0.156313, 0.157315, 0.118236, 0.083166, 0.059118, 0.029058, 0.000000, 
0.034034, 0.054054, 0.064064, 0.122122, 0.122122, 0.156156, 0.158158, 0.118118, 0.083083, 0.059059, 0.029029, 0.000000, 
